[2026-03-17T17:55:10.185Z] GET http://localhost:5173/src/components/templates/ZonePopover.tsx → 200 (2ms, 19883B)
[2026-03-17T17:55:10.185Z] GET http://localhost:5173/src/components/templates/OverlayControls.tsx → 200 (52ms, 20958B)
[2026-03-17T17:55:10.185Z] GET http://localhost:5173/src/components/templates/BackgroundSelector.tsx → 200 (52ms, 31980B)
[2026-03-17T17:55:10.186Z] GET http://localhost:5173/src/components/templates/TemplateCard.tsx → 200 (51ms, 23238B)
[2026-03-17T17:55:33.909Z] GET blob:http://localhost:5173/a30d8c5d-1a46-4446-93b3-a94108173503 → pending (?ms, ?B)
[2026-03-17T17:55:57.500Z] GET http://localhost:5173/ → 200 (41ms, 578B)
[2026-03-17T17:55:57.550Z] GET http://localhost:5173/@vite/client → pending (?ms, ?B)
[2026-03-17T17:55:57.551Z] GET http://localhost:5173/src/main.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.552Z] GET http://localhost:5173/@react-refresh → 200 (14ms, 111894B)
[2026-03-17T17:55:57.635Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/vite/dist/client/env.mjs → 200 (69ms, 3478B)
[2026-03-17T17:55:57.745Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=ac0becae → 200 (?ms, 12447B)
[2026-03-17T17:55:57.745Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/react.js?v=ac0becae → 200 (?ms, 1352B)
[2026-03-17T17:55:57.746Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/react-dom_client.js?v=ac0becae → 200 (?ms, 993799B)
[2026-03-17T17:55:57.746Z] GET http://localhost:5173/src/App.tsx → 200 (96ms, 18046B)
[2026-03-17T17:55:57.746Z] GET http://localhost:5173/src/styles/globals.css → pending (?ms, ?B)
[2026-03-17T17:55:57.748Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-RY7GF66K.js?v=ac0becae → 200 (1ms, 45600B)
[2026-03-17T17:55:57.749Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-G3PMV62Z.js?v=ac0becae → 200 (?ms, 7968B)
[2026-03-17T17:55:57.749Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-GUQHL3N7.js?v=ac0becae → 200 (?ms, 11915B)
[2026-03-17T17:55:57.750Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-IWOBEF4E.js?v=ac0becae → 200 (1ms, 16286B)
[2026-03-17T17:55:57.843Z] GET http://localhost:5173/src/components/layout/AppLayout.tsx → 200 (118ms, 3474B)
[2026-03-17T17:55:57.843Z] GET http://localhost:5173/src/components/layout/Sidebar.tsx → 200 (124ms, 21749B)
[2026-03-17T17:55:57.843Z] GET http://localhost:5173/src/pages/Dashboard.tsx → 200 (117ms, 21972B)
[2026-03-17T17:55:57.843Z] GET http://localhost:5173/src/pages/CreatePost.tsx → 200 (97ms, 11534B)
[2026-03-17T17:55:57.843Z] GET http://localhost:5173/src/pages/Settings.tsx → 200 (118ms, 23258B)
[2026-03-17T17:55:57.942Z] GET http://localhost:5173/src/stores/useCreatePostStore.ts → 200 (392ms, 24178B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/StepIndicator.tsx → 200 (397ms, 9570B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/Step1Recommendation.tsx → 200 (418ms, 68226B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/Step2Generation.tsx → 200 (360ms, 42091B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/Step3EditText.tsx → 200 (410ms, 77454B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/Step4RenderReview.tsx → 200 (423ms, 56526B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/wizard/Step5Stories.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/src/components/ui/button.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.943Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/lucide-react.js?v=ac0becae → 200 (?ms, 983124B)
[2026-03-17T17:55:57.961Z] GET http://localhost:5173/src/components/BalanceWidget.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/stores/settingsStore.ts → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/BrandVoiceSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/PersonaSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/ContentDefaultsSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/CompetitorAnalysisSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/ViralExpertiseSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/MasterPromptSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/PillarSlidersSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.964Z] GET http://localhost:5173/src/components/settings/ThemeSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/MechanicsSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/StoryToolsSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/BrandGuidanceSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/TemplateSection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/SettingsHistorySection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.965Z] GET http://localhost:5173/src/components/settings/APIKeySection.tsx → pending (?ms, ?B)
[2026-03-17T17:55:57.967Z] GET http://localhost:5173/src/lib/utils.ts → pending (?ms, ?B)
[2026-03-17T17:55:58.304Z] GET http://localhost:5173/src/components/ui/card.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.334Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/zustand.js?v=ac0becae → 200 (?ms, 2116B)
[2026-03-17T17:55:58.355Z] GET http://localhost:5173/src/components/wizard/SlideEditor.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.355Z] GET http://localhost:5173/src/components/wizard/InteractiveSlideCanvas.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.355Z] GET http://localhost:5173/src/components/wizard/SlideZoneOverrides.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/src/components/wizard/SlidePresetManager.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/src/components/ui/label.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/src/components/ui/textarea.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/src/components/ui/tabs.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/src/components/ui/slider.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.358Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@dnd-kit_core.js?v=ac0becae → 200 (?ms, 7480B)
[2026-03-17T17:55:58.359Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@dnd-kit_sortable.js?v=ac0becae → 200 (?ms, 20333B)
[2026-03-17T17:55:58.359Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@dnd-kit_utilities.js?v=ac0becae → 200 (?ms, 5060B)
[2026-03-17T17:55:58.359Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-JULK5JDF.js?v=ac0becae → 200 (2ms, 103705B)
[2026-03-17T17:55:58.361Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-6WS5F5ZA.js?v=ac0becae → 200 (?ms, 8145B)
[2026-03-17T17:55:58.362Z] GET http://localhost:5173/src/components/ui/switch.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.362Z] GET http://localhost:5173/src/components/ui/select.tsx → pending (?ms, ?B)
[2026-03-17T17:55:58.366Z] GET http://localhost:5173/src/lib/buildSlideHTML.ts → pending (?ms, ?B)
[2026-03-17T17:55:59.853Z] GET http://localhost:5173/src/components/ui/badge.tsx → 200 (511ms, 5442B)
[2026-03-17T17:55:59.864Z] GET http://localhost:5173/src/components/settings/EditableList.tsx → 200 (501ms, 9569B)
[2026-03-17T17:55:59.864Z] GET http://localhost:5173/src/hooks/useAutoSave.ts → 200 (501ms, 5340B)
[2026-03-17T17:55:59.864Z] GET http://localhost:5173/src/components/ui/input.tsx → 200 (502ms, 4845B)
[2026-03-17T17:56:00.065Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/src/main/data/master-prompt-default.ts → 200 (301ms, 2913B)
[2026-03-17T17:56:00.092Z] GET http://localhost:5173/src/components/settings/BrandColorPicker.tsx → 200 (274ms, 12163B)
[2026-03-17T17:56:00.092Z] GET http://localhost:5173/src/components/settings/FontUpload.tsx → 200 (272ms, 29373B)
[2026-03-17T17:56:00.092Z] GET http://localhost:5173/src/components/settings/LogoPlacement.tsx → 200 (275ms, 38813B)
[2026-03-17T17:56:00.092Z] GET http://localhost:5173/src/components/settings/BrandPreview.tsx → 200 (278ms, 31658B)
[2026-03-17T17:56:00.093Z] GET http://localhost:5173/src/components/templates/TemplateList.tsx → 200 (277ms, 7647B)
[2026-03-17T17:56:00.093Z] GET http://localhost:5173/src/components/templates/TemplateBuilder.tsx → 200 (277ms, 61516B)
[2026-03-17T17:56:00.274Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/clsx.js?v=ac0becae → 200 (?ms, 1485B)
[2026-03-17T17:56:00.276Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/tailwind-merge.js?v=ac0becae → 200 (?ms, 99405B)
[2026-03-17T17:56:00.276Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-U7P2NEEE.js?v=ac0becae → 200 (?ms, 626B)
[2026-03-17T17:56:00.304Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@radix-ui_react-label.js?v=ac0becae → 200 (?ms, 7059B)
[2026-03-17T17:56:00.304Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/class-variance-authority.js?v=ac0becae → 200 (?ms, 2417B)
[2026-03-17T17:56:00.306Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-EYE7376K.js?v=ac0becae → 200 (?ms, 1281B)
[2026-03-17T17:56:00.306Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-7HXCKB66.js?v=ac0becae → 200 (?ms, 12803B)
[2026-03-17T17:56:00.311Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/react-konva.js?v=ac0becae → 200 (?ms, 1067070B)
[2026-03-17T17:56:00.311Z] GET http://localhost:5173/src/lib/canvasConstants.ts → 200 (120ms, 1656B)
[2026-03-17T17:56:00.311Z] GET http://localhost:5173/src/lib/loadCustomFonts.ts → 200 (143ms, 3426B)
[2026-03-17T17:56:00.364Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/react-colorful.js?v=ac0becae → 200 (?ms, 19959B)
[2026-03-17T17:56:00.365Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@radix-ui_react-tabs.js?v=ac0becae → 200 (?ms, 20572B)
[2026-03-17T17:56:00.365Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@radix-ui_react-slider.js?v=ac0becae → 200 (?ms, 21107B)
[2026-03-17T17:56:00.365Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@radix-ui_react-switch.js?v=ac0becae → 200 (?ms, 5428B)
[2026-03-17T17:56:00.365Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/@radix-ui_react-select.js?v=ac0becae → 200 (?ms, 172843B)
[2026-03-17T17:56:00.365Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-QFCZLKWY.js?v=ac0becae → 200 (?ms, 1242B)
[2026-03-17T17:56:00.366Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-YYEJ75AP.js?v=ac0becae → 200 (?ms, 4349B)
[2026-03-17T17:56:00.366Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-XLYX4ZTG.js?v=ac0becae → 200 (?ms, 11585B)
[2026-03-17T17:56:00.366Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-6ZMM2PAV.js?v=ac0becae → 200 (?ms, 196B)
[2026-03-17T17:56:00.366Z] GET http://localhost:5173/@fs/C:/Webprojects/Content-Creation/node_modules/.vite/deps/chunk-ACMFYZ7E.js?v=ac0becae → 200 (?ms, 2043B)
[2026-03-17T17:56:00.370Z] GET http://localhost:5173/src/components/templates/TemplateCard.tsx → 200 (88ms, 23238B)
[2026-03-17T17:56:00.371Z] GET http://localhost:5173/src/components/templates/ZoneEditor.tsx → 200 (93ms, 66569B)
[2026-03-17T17:56:00.371Z] GET http://localhost:5173/src/components/templates/ZonePopover.tsx → 200 (88ms, 19883B)
[2026-03-17T17:56:00.371Z] GET http://localhost:5173/src/components/templates/OverlayControls.tsx → 200 (88ms, 20958B)
[2026-03-17T17:56:00.371Z] GET http://localhost:5173/src/components/templates/BackgroundSelector.tsx → 200 (91ms, 31980B)
[2026-03-17T18:21:40.018Z] GET http://localhost:5173/src/styles/globals.css?t=1773771700002 → pending (?ms, ?B)
